committee_id,name,committee_type,org_type,connected_org,total_receipts,contribs_to_others,ind_exp,proposedClass,reason,finalClass
C00552851,HOUSE FREEDOM FUND,Q,,NONE,12654121,5715056,3765274,DARK_MONEY,override: House Freedom Fund — billionaire-funded R primary ops,
C00731372,VOTE NURSES VALUES POLITICAL ACTION COMMITTEE: CALIFORNIA NURSES ASSOCIATION,O,,CALIFORNIA NURSES ASSOCIATION,7050000,5700000,929784,CORPORATE,/\bASSOCIATION\b/,
C00365536,CHC BOLD PAC,Q,,ELECT DIVERSE DEMOCRATS PAC,18452916,5079425,5658603,LEADERSHIP,/\bELECT [A-Z]+/,
C00029447,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,Q,L,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,6803003,5634450,324052,LABOR,org_type=L (Labor),
C00884262,CONSERVATIVE MAJORITY PROJECT SUPER PAC,O,,NONE,5850000,5550000,0,DARK_MONEY,inline: Conservative Majority Project Super PAC — vague R billionaire-funded,
C00523621,UNITED WE CAN,O,,NONE,13065006,5540000,3840125,DARK_MONEY,inline: United We Can — Dem dark money swing,
C00032979,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",Q,L,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,15970962,5539563,119470,LABOR,org_type=L (Labor),
C00845685,LEADERSHIP FOR OHIO FUND,O,,NONE,6536663,0,5477981,DARK_MONEY,inline: Leadership for Ohio Fund — state R billionaire-funded,
C00568444,CENTER FORWARD COMMITTEE,O,,,5801600,0,5460775,DARK_MONEY,inline: Center Forward Committee — moderate Dem dark money,
C00801803,AMERICA FOR EVERYONE,O,,,6013650,0,5390117,DARK_MONEY,inline: America for Everyone — vague dark money,
C00792259,PUT UTAH FIRST PAC,O,,,6086100,0,5369712,DARK_MONEY,inline: Put Utah First PAC — UT R dark money,
C00744185,NUESTRO PAC,O,,,6050364,3616345,5344921,ACTIVIST,inline: Nuestro PAC — Latino voter mobilization,
C00855064,CONSERVATIVE VALUES FOR UTAH,O,,,6243822,275000,5342129,DARK_MONEY,inline: Conservative Values for Utah — state R dark money,
C00672394,WIN JUSTICE,O,,,18149235,3780552,5335133,DARK_MONEY,inline: Win Justice — Dem dark money,
C00632133,SWING LEFT,W,,FLIPPABLE (FEDERAL),16523465,5319946,0,IDEOLOGICAL,/SWING LEFT/,
C00751461,SUNFLOWER STATE,O,,,5337577,30000,5298536,CORPORATE,/LOWE/,
C00002089,COMMUNICATIONS WORKERS OF AMERICA-COPE POLITICAL CONTRIBUTIONS COMMITTEE,Q,L,COMMUNICATIONS WORKERS OF AMERICA,8884180,5270573,55708,LABOR,org_type=L (Labor),
C00562595,MORNING IN AMERICA PAC,O,,NONE,5236000,0,5169199,DARK_MONEY,/AMERICA PAC/,
C00654301,TEXANS ARE,O,,,6468401,0,5152297,DARK_MONEY,inline: Texans Are — TX dark money,
C00248716,COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Q,C,COMCAST CORPORATION,5291606,5109000,0,CORPORATE,org_type=C (Corporation),
C00880765,A BETTER WISCONSIN TOGETHER ACTION,O,,NONE,5373353,0,5083561,DARK_MONEY,inline: A Better Wisconsin Together Action — state Dem dark money,
C00860155,MONTANA OUTDOOR VALUES ACTION FUND,O,,NONE,5272011,0,5041597,ACTIVIST,override: Montana Outdoor Values Action Fund — conservation,
C00693606,GEORGIA ACTION FUND,O,,,8020147,1675000,5028673,DARK_MONEY,inline: Georgia Action Fund — GA dark money,
C00770149,SHIELD PAC,O,,,7734288,0,5003218,DARK_MONEY,inline: Shield PAC — R dark money,
C00772020,KENTUCKY FREEDOM PAC,O,,,6198094,5000000,804107,DARK_MONEY,inline: Kentucky Freedom PAC — KY R dark money,
C00656728,WISCONSIN NEXT PAC,O,,,5545050,0,4941315,DARK_MONEY,inline: Wisconsin Next PAC — WI dark money,
C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,Q,M,COUNCIL OF INSURANCE AGENTS & BROKERS,5626826,4848500,0,CORPORATE,/INSURANCE AGENTS/,
C00745745,UNION 2020,O,,NONE,7230710,0,4839267,LABOR,/\bUNION\b/,
C00882555,FC PAC,O,,NONE,6500200,0,4806119,DARK_MONEY,inline: FC PAC — Trump-aligned billionaire-funded swing,
C00096156,HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,Q,C,HONEYWELL INTERNATIONAL,8158889,4729500,0,CORPORATE,org_type=C (Corporation),
C00109017,AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),Q,C,AT&T INC.,6766810,4701500,0,CORPORATE,org_type=C (Corporation),
C00804187,WEB3 FORWARD,O,,NONE,5955000,605000,4663643,CORPORATE,inline: Web3 Forward — crypto industry,
C00484253,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION WORKING FAMILIES ADVOCACY PROJECT,O,,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,7377000,4650000,459373,LABOR,/\bUNION\b/,
C00749143,DEFEAT BY TWEET,O,,NONE,7797108,4639453,1200000,IDEOLOGICAL,inline: Defeat by Tweet — anti-Trump small-donor progressive,
C00823989,WHITE MOUNTAIN PAC,O,,NONE,6800000,2140000,4638470,DARK_MONEY,inline: White Mountain PAC — NH R dark money,
C00795948,ALABAMA PATRIOTS PAC,O,,,4845168,41662,4631673,LEADERSHIP,/\bPATRIOTS PAC\b/,
C00744789,AMERICA'S PROGRESSIVE PROMISE PAC,O,,NONE,5772214,4630000,1056087,DARK_MONEY,inline: America's Progressive Promise PAC — progressive dark money,
C00890335,STRATEGIC MAJORITY PAC,O,,NONE,4650000,0,4556978,DARK_MONEY,inline: Strategic Majority PAC — generic R billionaire-funded swing,
C00685297,ELECT DEMOCRATIC WOMEN,Q,,PRO-CHOICE WOMEN,11732208,4554500,629931,ACTIVIST,override: Elect Democratic Women — women's representation,
C00737890,CAROLINA BLUE,O,,,4900323,350000,4518798,DARK_MONEY,inline: Carolina Blue — NC Dem dark money,
C00747998,CARE IN ACTION PAC,O,,NONE,6125056,1500,4501895,ACTIVIST,/CARE IN ACTION/,
C00847145,STATE ACTION FUND PAC INC.,O,,NONE,5784438,570000,4475620,CORPORATE,/\bINC\b/,
C00432260,CLUB FOR GROWTH PAC,Q,M,CLUB FOR GROWTH,5260296,4454519,778066,DARK_MONEY,/CLUB FOR GROWTH/,
C00564013,ALLIANCE FOR A BETTER MINNESOTA FEDERAL PAC,O,,WIN MINNESOTA FEDERAL PAC,4555525,0,4424275,DARK_MONEY,inline: Alliance for a Better Minnesota Federal PAC — MN Dem dark money,
C00740225,NRDC ACTION VOTES,O,,,5005268,20000,4404838,ACTIVIST,/\bNRDC\b/,
C00835041,FORWARD BLUE,O,,NONE,22001726,17451,4401371,DARK_MONEY,inline: Forward Blue — Dem-aligned billionaire-funded,
C00888172,MAHA ALLIANCE,O,,MAHA VALUES,8403817,700000,4390195,DARK_MONEY,inline: MAHA Alliance — RFK Jr-aligned Make America Healthy Again billionaire-funded,
C00493262,MONTANA HUNTERS AND ANGLERS LEADERSHIP FUND,O,,,4537970,0,4342656,ACTIVIST,override: Montana Hunters and Anglers — conservation,
C00144766,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Q,T,NATIONAL BEER WHOLESALERS ASSOCIATION,4312886,4320000,0,CORPORATE,org_type=T (Trade Association),
C00088591,EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,Q,C,NORTHROP GRUMMAN CORPORATION,6044965,4287300,0,CORPORATE,org_type=C (Corporation),
C00793869,ALASKANS FOR L.I.S.A. (LEADERSHIP IN A STRONG ALASKA),O,,,5109758,0,4262019,DARK_MONEY,inline: Alaskans for L.I.S.A. — Lisa Murkowski super PAC,
C00659896,HIGHWAY 31,O,,,4367528,0,4232566,DARK_MONEY,inline: Highway 31 — Doug Jones-aligned AL Dem dark money,
C00844282,PIVOTPAC,O,,NONE,5041250,0,4198731,DARK_MONEY,inline: PivotPAC — generic billionaire-funded swing,
C00733352,AMERICANS 4 SECURITY PAC,O,,NONE,4402607,100000,4194226,DARK_MONEY,inline: Americans 4 Security PAC — R-aligned national security dark money,
C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),Q,T,AMERICAN BANKERS ASSOCIATION (ABA),3746942,4192000,0,CORPORATE,org_type=T (Trade Association),
C00483883,PROTECTING AMERICA'S RETIREES,O,,RETIRED DEMS 2024,10615832,0,4187460,ACTIVIST,inline: Retired Americans PAC — Alliance for Retired Americans (seniors advocacy),
C00718353,MILLIONS OF MICHIGANIANS,O,,NONE,4290746,249000,4162191,DARK_MONEY,inline: Millions of Michiganians — MI state dark money super PAC,
C00142711,THE BOEING COMPANY POLITICAL ACTION COMMITTEE,Q,C,THE BOEING COMPANY,6081708,4155500,0,CORPORATE,org_type=C (Corporation),
C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,Q,T,NATIONAL MULTIFAMILY HOUSING COUNCIL,4096780,4155000,0,CORPORATE,org_type=T (Trade Association),
C00550970,EQUALITY PAC,Q,,NO VOTE LEFT BEHIND PAC,12199511,1550000,4152680,ACTIVIST,/EQUALITY PAC/,
C00751503,NEW LEADERSHIP PAC,O,,,4516800,35000,4118151,DARK_MONEY,inline: New Leadership PAC — vague dark money,
C00817015,DEMOCRATIC COLORADO,O,,,4073075,3087,4060771,DARK_MONEY,inline: Democratic Colorado — CO Dem dark money,
C00064766,UNITED PARCEL SERVICE INC. PAC,Q,C,"UNITED PARCEL SERVICE, INC.",5607793,4042687,0,CORPORATE,org_type=C (Corporation),
C00791202,ALABAMA'S FUTURE,O,,,7100000,3032943,4002284,DARK_MONEY,inline: Alabama's Future — AL dark money,
C00760504,SOMOS VOTANTES,O,,,3983798,0,3983550,ACTIVIST,inline: Somos Votantes — Latino civic engagement,
C00284885,THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,Q,C,THE HOME DEPOT INC.,4426883,3955500,0,CORPORATE,org_type=C (Corporation),
C00630012,IT STARTS TODAY,V,,NONE,4314770,3929162,0,IDEOLOGICAL,inline: It Starts Today — small-donor Dem grassroots,
C00211318,DELOITTE POLITICAL ACTION COMMITTEE,Q,,NONE,4952191,3840000,0,CORPORATE,/DELOITTE/,
C00872085,SOUTH CAROLINA PATRIOTS PAC,O,,,4058500,0,3819814,LEADERSHIP,/\bPATRIOTS PAC\b/,
C00692319,VOTER PROTECTION PROJECT,W,,,8883510,517500,3805084,ACTIVIST,inline: Voter Protection Project — voting rights advocacy,
C00007880,CULAC THE PAC OF CREDIT UNION NATIONAL ASSOCIATION,Q,T,"CREDIT UNION NATIONAL ASSOCIATION, INC.",5998788,3794000,1850176,CORPORATE,org_type=T (Trade Association),
C00303024,LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,Q,C,LOCKHEED MARTIN CORPORATION,4801002,3761500,0,CORPORATE,org_type=C (Corporation),
C00680983,"NO LABELS ACTION, INC.",O,,,4429788,0,3752919,CORPORATE,/\bINC\b/,
C00428052,MAJORITY COMMITTEE PAC--MC PAC,Q,,MCCARTHY VICTORY FUND,7165475,3730000,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00483693,SIERRA CLUB INDEPENDENT ACTION,O,,NONE,5371060,2500,3717278,ACTIVIST,/SIERRA CLUB/,
C00255752,AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE (ASA PAC),Q,T,AMERICAN SOCIETY OF ANESTHESIOLOGISTS,7423340,3717200,98500,CORPORATE,org_type=T (Trade Association),
C00699470,PRO-ISRAEL AMERICA PAC,Q,M,,3783274,3635148,0,FOREIGN_POLICY,/PRO-ISRAEL AMERICA/,
C00753277,BLACK VOTERS MATTER ACTION PAC,O,,NONE,4596294,5000,3623633,ACTIVIST,/BLACK VOTERS MATTER/,
C00802793,PENNSYLVANIA CONSERVATIVE FUND,O,,,3660259,2416,3619160,DARK_MONEY,inline: Pennsylvania Conservative Fund — PA R dark money,
C00815316,MISSOURI STANDS UNITED,O,,,6002500,0,3595800,DARK_MONEY,inline: Missouri Stands United — MO state dark money,
C00747600,UNITED FOR MASSACHUSETTS,N,,NONE,4132166,439000,3570347,DARK_MONEY,inline: United for Massachusetts — MA dark money,
C00701821,THE MAINE WAY PAC,O,,,3598333,40600,3550404,DARK_MONEY,inline: The Maine Way PAC — ME dark money,
C00751495,ATU ACTION FUND,O,,AMALGAMATED TRANSIT UNION - COPE,3600000,3520000,51475,LABOR,/\bUNION\b/,
C00271338,AMERIPAC: THE FUND FOR A GREATER AMERICA,Q,,HOYER,9067547,3507900,0,LEADERSHIP,/AMERIPAC/,
C00620476,FLORIDA FIRST PROJECT,O,,,4261326,0,3455406,DARK_MONEY,inline: Florida First Project — FL R dark money,
C00630665,JUSTICE DEMOCRATS,W,,NONE,7657316,79734,3425629,IDEOLOGICAL,inline: Justice Democrats PAC — progressive grassroots primary challenger (user override: grassroots stays IDEOLOGICAL),
C00686832,WAY TO LEAD PAC,W,,,5106002,3414000,76107,DARK_MONEY,inline: Way to Lead PAC — vague billionaire-funded,
C00001016,CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS,Q,L,UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERICA,2967340,3404500,2519,LABOR,org_type=L (Labor),
C00788851,OHIO LEADS,O,,,3794485,38924,3394456,DARK_MONEY,inline: Ohio Leads — OH dark money,
C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,Q,V,AMERICAN CRYSTAL SUGAR COMPAY,3559779,3388500,0,CORPORATE,/COMPANY\b/,
C00634261,DEFEND US PAC,O,,,4658086,117000,3375701,DARK_MONEY,inline: Defend US PAC — generic R-aligned dark money,
C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Q,T,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,6154398,3339700,0,CORPORATE,org_type=T (Trade Association),
C00772152,ELECT PRINCIPLED VETERANS FUND (EPV FUND),O,,NONE,6445131,2901323,3334317,LEADERSHIP,/\bELECT [A-Z]+/,
C00863084,GOOD FIGHT,O,,,3350000,10419,3325728,DARK_MONEY,inline: Good Fight — Dem-aligned billionaire-funded swing,
C00003251,NEA FUND FOR CHILDREN AND PUBLIC EDUCATION,Q,C,NATIONAL EDUCATION ASSOCIATION,4299269,3309160,5000,CORPORATE,org_type=C (Corporation),
C00786152,ALABAMA CONSERVATIVES FUND,O,,NONE,4173250,25000,3305473,DARK_MONEY,inline: Alabama Conservatives Fund — AL R dark money,
C00874875,VOTERS FOR RESPONSIVE GOVERNMENT (VRG),O,,,3953704,635123,3245817,DARK_MONEY,inline: Voters for Responsive Government (VRG) — Dem-aligned dark money,
C00236489,"KOCH INDUSTRIES, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)",Q,C,"KOCH, INC.",4099200,3208000,231,CORPORATE,org_type=C (Corporation),
C00669242,CFG ACTION MONTANA,O,,NONE,3534099,1044,3204536,DARK_MONEY,/\bCFG\b/,
C00678839,INDIVISIBLE ACTION,W,,NONE,13195064,236000,3202875,IDEOLOGICAL,override: Indivisible Action — grassroots progressive,
C00821652,AMERICAN LIBERTY ACTION PAC,O,,,6055000,1765000,3198550,DARK_MONEY,inline: American Liberty Action PAC — R dark money,
C00804732,CRYPTO INNOVATION,O,,NONE,3380263,0,3196042,CORPORATE,/CRYPTO/,
C00345132,REPUBLICAN JEWISH COALITION-POLITICAL ACTION COMMITTEE (RJC-PAC),Q,M,,3501243,3194753,0,FOREIGN_POLICY,/REPUBLICAN JEWISH/,
C00788679,"GMI PAC, INC.",O,,NONE,12895337,3150000,0,CORPORATE,/\bINC\b/,
C00881474,FLORIDA PATRIOTS PAC,O,,NONE,4570000,0,3090434,LEADERSHIP,/\bPATRIOTS PAC\b/,
C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),Q,T,AMERICAN COUNCIL OF ENGINEERING COMPANIES,2707611,3081500,0,CORPORATE,org_type=T (Trade Association),
C00227744,ERNST & YOUNG POLITICAL ACTION COMMITTEE,Q,,,3101506,3076000,0,CORPORATE,/ERNST.*YOUNG/,
C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,Q,M,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,4007924,3075500,0,CORPORATE,/CERTIFIED PUBLIC ACCOUNTANT/,
C00839464,COMMITTED TO AMERICA PAC,O,,,5378939,0,3075231,DARK_MONEY,/AMERICA PAC/,
C00882381,PEOPLE POWER PENNSYLVANIA,O,,NONE,4749000,1145000,3058375,DARK_MONEY,inline: People Power Pennsylvania — PA Dem dark money,
C00000901,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),Q,T,NATIONAL ASSOCIATION OF HOME BUILDERS,3501885,3049500,0,CORPORATE,org_type=T (Trade Association),
C00832485,SHOW-ME STRONG PAC,O,,JOSH HAWLEY VICTORY COMMITTEE,3603000,0,3018691,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00636084,SOLUTIONS FOR WISCONSIN,O,,,4437966,3000000,1248021,DARK_MONEY,inline: Solutions for Wisconsin — WI dark money,
C00808121,BIG RED LEADERSHIP PAC,O,,,3131148,0,2995931,DARK_MONEY,inline: Big Red Leadership PAC — Nebraska R state dark money,
C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),Q,M,AMERICAN ASSOCIATION FOR JUSTICE (AAJ),8174797,2972500,0,CORPORATE,/\bASSOCIATION\b/,
C00828533,WORKER POWER PAC FOR GEORGIA,O,,,2970000,0,2970000,LABOR,inline: Worker Power PAC for Georgia — labor-organized GA super PAC,
C00654327,CFG ACTION MISSOURI,O,,,4190807,1001020,2963664,DARK_MONEY,/\bCFG\b/,
C00833228,PROJECT 72 WI PAC,O,,"PROJECT 72 WI, INC.",3550326,2955000,421000,CORPORATE,/\bINC\b/,
C00678995,BE A HERO PAC,W,,,11075269,28600,2943718,DARK_MONEY,inline: Be A Hero PAC — Ady Barkan-founded Dem dark money,
C00004812,MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC),Q,T,MORTGAGE BANKERS ASSOCIATION,3049934,2940000,0,CORPORATE,org_type=T (Trade Association),
C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),Q,C,UBS AMERICAS INC.,3087315,2932000,0,CORPORATE,org_type=C (Corporation),
C00662072,DRAIN THE DC SWAMP PAC,O,,,2830972,0,2929333,DARK_MONEY,inline: Drain the DC Swamp PAC — Trump-aligned dark money,
C00736751,FAITH AND POWER PAC,O,,,2951643,19495,2928290,DARK_MONEY,inline: Faith and Power PAC — R religious dark money,
C00002469,MACHINISTS NON PARTISAN POLITICAL LEAGUE OF THE INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,Q,L,INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS,4311914,2925500,12785,LABOR,org_type=L (Labor),
C00147512,CONGRESSIONAL BLACK CAUCUS PAC,Q,,NONE,13137266,2920000,1252500,LEADERSHIP,/CAUCUS PAC/,
C00344234,PAC TO THE FUTURE,Q,,PELOSI,18585174,2915000,0,LEADERSHIP,/PAC TO THE/,
C00858779,"WE DESERVE BETTER, INC.",O,,NONE,5230657,0,2905066,CORPORATE,/\bINC\b/,
C00872887,"OUR GREAT TASK, INC.",O,,THE GREAT TASK,6168031,2900000,0,CORPORATE,/\bINC\b/,
C00747121,RED SENATE,O,,,3761224,0,2881704,DARK_MONEY,inline: Red Senate — Senate R dark money,
C00823344,53 PEAKS,O,,,3022067,0,2881679,DARK_MONEY,inline: 53 Peaks — CO dark money,
C00756569,WORKER POWER PAC,O,,NONE,12815225,2870000,2804390,LABOR,inline: Worker Power PAC — labor-organized super PAC,
C00804773,CONNECTICUT PATRIOTS PAC,O,,NONE,3119720,0,2865356,LEADERSHIP,/\bPATRIOTS PAC\b/,
C00426775,CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,Q,C,CHARTER COMMUNICATIONS INC.,3277200,2855000,0,CORPORATE,org_type=C (Corporation),
C00876391,THE IMPACT FUND,V,,,3379110,0,2844506,DARK_MONEY,inline: The Impact Fund — Dem-aligned billionaire-funded,
C00467431,THE EYE OF THE TIGER POLITICAL ACTION COMMITTEE,Q,,,3217267,2844000,0,LEADERSHIP,/EYE OF THE TIGER/,
C00787432,ALL FOR OUR COUNTRY,O,,,3041500,113328,2844000,DARK_MONEY,inline: All For Our Country — NV dark money,
C00097568,RAYTHEON COMPANY POLITICAL ACTION COMMITTTEE,Q,C,RTX CORPORATION,4255577,2834700,0,CORPORATE,org_type=C (Corporation),
C00007542,"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS POLITICAL ACTION LEAGUE",Q,L,"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",4285344,2816600,100000,LABOR,org_type=L (Labor),
C00890053,FUTURE PENNSYLVANIA PAC,O,,NONE,3731547,0,2799231,DARK_MONEY,inline: Future Pennsylvania PAC — PA Dem dark money,
C00637041,FUND FOR A WORKING CONGRESS,O,,NONE,2961330,170000,2776661,LEADERSHIP,inline: Fund for a Working Congress — Dem leadership,
C00009985,NATIONAL ASSOCIATION OF BROADCASTERS POLITICAL ACTION COMMITTEE (NABPAC),Q,T,NATIONAL ASSOCIATION OF BROADCASTERS,2670825,2757915,0,CORPORATE,org_type=T (Trade Association),
C00158881,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,Q,W,NEW YORK LIFE INSURANCE COMPANY,2837809,2751825,0,CORPORATE,org_type=W (Corporation),
C00002972,THE NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION ACTION COMMITTEE FOR RURAL ELECTRIFICATION (ACRE),Q,T,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),4718961,2736900,0,CORPORATE,org_type=T (Trade Association),
C00247403,NORPAC,Q,,NONE,3439062,2736209,0,FOREIGN_POLICY,/\bNORPAC\b/,
C00428557,COLOROFCHANGE PAC,V,W,NONE,13236625,0,2734139,CORPORATE,org_type=W (Corporation),
C00733766,FORWARD CALIFORNIA,O,,,3001250,0,2723043,DARK_MONEY,inline: Forward California — CA Dem dark money,
C00882399,ANTI-PSYCHOPATH PAC INC.,O,,NONE,3291994,0,2717105,CORPORATE,/\bINC\b/,
C00508440,HUMAN RIGHTS CAMPAIGN EQUALITY VOTES,O,,NONE,3691286,275000,2715661,ACTIVIST,/HUMAN RIGHTS CAMPAIGN/,
C00738831,KITCHEN TABLE CONVERSATIONS PAC,O,,,2972565,25000,2710263,DARK_MONEY,inline: Kitchen Table Conversations PAC — Dem dark money,
C00873901,THE WISCO PROJECT PAC,O,,NONE,3017950,30000,2709503,DARK_MONEY,inline: The WisCo Project PAC — WI dark money,
C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC),Q,C,GENERAL DYNAMICS CORPORATION,3487317,2708400,0,CORPORATE,org_type=C (Corporation),
C00841148,GREAT AMERICAN COMEBACK,N,,,3725008,2691500,0,DARK_MONEY,override: Great American Comeback — vague-patriotic R swing,
C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,Q,T,AMERICAN HOSPITAL ASSOCIATION,4060606,2677250,1827237,CORPORATE,org_type=T (Trade Association),
C00107235,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,Q,C,NONE,3372993,2664000,0,CORPORATE,org_type=C (Corporation),
C00877787,SAVE OUR COUNTRY,O,,,2660408,0,2650000,DARK_MONEY,inline: Save Our Country — vague-patriotic billionaire-funded swing,
C00738674,NARAL FREEDOM FUND,O,,NONE,2762180,20000,2638038,ACTIVIST,inline: Reproductive Freedom for All Freedom Fund — reproductive rights advocacy,
C00817122,GOA VICTORY FUND,O,,,2824648,0,2619509,ACTIVIST,override: GOA Victory Fund — Gun Owners of America (parallel to Everytown),
C00764779,GEORGIA BALANCE,O,,,2635000,0,2575000,DARK_MONEY,inline: Georgia Balance — GA dark money,
C00804823,MAINSTREAM DEMOCRATS PAC,O,,NONE,3592230,0,2573067,DARK_MONEY,inline: Mainstream Democrats PAC — moderate Dem billionaire-funded swing,
C00022343,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",Q,T,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC.",2610303,2565500,0,CORPORATE,org_type=T (Trade Association),
C00612820,COMMUNITY CHANGE VOTERS,O,,CENTER FOR COMMUNITY CHANGE ACTION,4592033,1016500,2562576,ACTIVIST,"inline: Community Change Voters — Center for Community Change Action, immigrant rights advocacy",
C00100321,HARRIS CORPORATION POLITICAL ACTION COMMITTEE,Q,C,"L3HARRIS TECHNOLOGIES, INC.",2875448,2558100,0,CORPORATE,org_type=C (Corporation),
C00840702,PRO-CHOICE WOMEN,N,,,5587160,0,2552996,ACTIVIST,inline: Pro-Choice Women — reproductive rights advocacy,
C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,Q,M,INDIANA DENTAL PAC,2491514,2544500,0,CORPORATE,/DENTAL ASSOCIATION/,
C00746073,MEIDASTOUCH,V,,NONE,4717411,8030,2521574,DARK_MONEY,inline: MeidasTouch — Dem media-network dark money,
C00679191,DIGIDEMS PAC,W,,,3131741,2513687,0,IDEOLOGICAL,inline: DigiDems PAC — Dem digital organizing grassroots,
C00827659,PA LAWYER FUND,O,,,3000000,0,2500000,DARK_MONEY,inline: PA Lawyer Fund — PA trial-lawyer dark money,
C00499020,FREEDOMWORKS FOR AMERICA,O,,,4862470,160000,2479517,DARK_MONEY,/FREEDOMWORKS FOR AMERICA/,
C00422774,USA PAC - UNITED FOR A STRONG AMERICA,Q,,,3016652,2473861,0,DARK_MONEY,inline: Frontline USA — vague-patriotic dark money,
